t;water_root_shoot_xylem;AA_root_shoot_phloem;soil_temperature
2409;0.0000258951524137886;1.63670545451312E-06;14.20302968
2410;0.0000316854679063807;2.00013096681548E-06;14.208668
2411;0.00003575467199639;2.25411433821673E-06;14.21430888
2412;0.0000380995458912924;2.39886802043329E-06;14.21995232
2413;0.0000387168667909368;2.43460631743408E-06;14.22559832
2414;0.0000376034078834712;2.36154539240543E-06;14.23124688
2415;0.0000347559383412217;2.17990327473783E-06;14.236898
2416;0.0000301712233163625;1.88989986700082E-06;14.24255168
2417;0.0000238460239369184;1.49175695198747E-06;14.24820792
2418;0.0000157770973025318;9.85698199746313E-07;14.25386672
2419;5.03652243878591E-07;3.14254088147068E-08;14.25952808
2420;5.03965562625689E-07;3.14038475837809E-08;14.265192
2421;5.04279076285841E-07;3.13821947549767E-08;14.27085848
2422;5.04592784980953E-07;3.13604501227085E-08;14.27652752
2423;5.04906688832444E-07;3.13386134808888E-08;14.28219912
2424;0.000000505220787961;3.13166846229487E-08;14.28787328
2425;5.05535082489016E-07;3.12946633420722E-08;14.29355
2426;0.0000005058495725373;3.1272549430864E-08;14.29922928
2427;5.06164258227759E-07;3.12503426816076E-08;14.30491112
2428;5.06479139682178E-07;3.12280428861666E-08;14.31059552
2429;5.06794217022341E-07;3.12056498359799E-08;14.31628248
2430;5.07109490370035E-07;3.11831633220466E-08;14.321972
2431;9.30184705969383E-06;5.71219395079652E-07;14.32766408
2432;0.0000186634347135511;1.14456142305132E-06;14.33335872
2433;0.000026284551882039;1.60975709430556E-06;14.33905592
2434;0.0000321619394929083;0.0000019670377266361;14.34475568
2435;0.0000362923344144637;2.21663657796595E-06;14.350458
2436;0.000038672469451408;2.35878885360845E-06;14.35616288
2437;0.000039299073340649;2.39373171354723E-06;14.36187032
2438;0.0000381688707469588;2.32170427971967E-06;14.36758032
2439;0.0000352785822589911;2.14294764336606E-06;14.37329288
2440;0.0000306249243847261;1.85770487233364E-06;14.379008
2441;0.00002420460954757;1.46622101847932E-06;14.38472568
2442;0.0000160143460818393;9.68743125021828E-07;14.39044592
2443;5.11225936159887E-07;0.0000000308822375906;14.39616872
2444;5.1154396645062E-07;3.08584204060111E-08;14.40189408
2445;5.11862194586039E-07;3.08345065724477E-08;14.407622
2446;5.12180620689396E-07;3.08104958741778E-08;14.41335248
2447;5.12499244883331E-07;3.07863880949521E-08;14.41908552
2448;5.12818067291215E-07;3.07621830181768E-08;14.42482112
2449;5.13137088036423E-07;3.0737880426805E-08;14.43055928
2450;5.13456307242571E-07;3.07134801033962E-08;14.4363
2451;5.13775725032666E-07;3.06889818299671E-08;14.44204328
2452;5.14095341530203E-07;3.06643853881781E-08;14.44778912
2453;5.14415156859776E-07;3.06396905593593E-08;14.45353752
2454;5.1473517114378E-07;3.06148971241325E-08;14.45928848
2455;9.44172398496247E-06;5.60759854770208E-07;14.465042
2456;0.0000189440869158105;1.12350303733725E-06;14.47079808
2457;0.0000266798069615593;1.57999791274619E-06;14.47655672
2458;0.0000326455760414145;1.93049959328683E-06;14.48231792
2459;0.0000368380819542598;2.17526523811285E-06;14.48808168
2460;0.0000392540083742238;2.31455406082959E-06;14.493848
2461;0.0000398900348463804;2.34862733712922E-06;14.49961688
2462;0.0000387428367825906;2.27774841245652E-06;14.50538832
2463;0.0000358090854571437;2.10218270968394E-06;14.51116232
2464;0.0000310854480024455;1.82219773680612E-06;14.51693888
2465;0.0000245685874047489;1.43806309467204E-06;14.522718
2466;0.0000162551624998733;9.50050484729409E-07;14.52849968
2467;5.18913518164255E-07;3.0283508746431E-08;14.53428392
2468;5.19236330849235E-07;3.0257311558296E-08;14.54007072
2469;5.19559344354264E-07;3.02310124226999E-08;14.54586008
2470;5.19882558803205E-07;3.02046111131769E-08;14.551652
2471;5.20205974322606E-07;3.017810740317E-08;14.55744648
2472;5.20529591035963E-07;3.01515010652642E-08;14.56324352
2473;5.20853409069335E-07;3.01247918719055E-08;14.56904312
2474;5.21177428548051E-07;3.00979795949848E-08;14.57484528
2475;5.2150164959707E-07;3.00710640058869E-08;14.58065
2476;5.21826072341353E-07;3.00440448755278E-08;14.58645728
2477;5.22150696907573E-07;3.00169219745761E-08;14.59226712
2478;5.22475523420322E-07;2.9989695072963E-08;14.59807952
2479;9.58370431550333E-06;5.49254272009129E-07;14.60389448
2480;0.0000192289594376529;1.10034248333529E-06;14.609712
2481;0.0000270810057063239;0.0000015472734078523;14.61553208
2482;0.0000331364852953312;1.89032725803125E-06;14.62135472
2483;0.000037392036196176;2.12978640513786E-06;14.62717992
2484;0.0000398442922135793;2.26593538720009E-06;14.63300768
2485;0.0000404898829611753;2.29906091701806E-06;14.638838
2486;0.0000393254338571757;2.22945189019591E-06;14.64467088
2487;0.0000363475661199564;0.0000020573993931867;14.65050632
2488;0.0000315528967638615;1.78319671139406E-06;14.65634432
2489;0.0000249380385946179;1.40713933724209E-06;14.66218488
2490;0.0000164996002051538;9.29524978327658E-07;14.668028
2491;5.26716702513821E-07;2.96261758360766E-08;14.67387368
2492;5.27044369508453E-07;2.95974685241716E-08;14.67972192
2493;5.27372240342716E-07;2.95686537071444E-08;14.68557272
2494;5.2770031514316E-07;2.95397311476045E-08;14.69142608
2495;5.28028594037068E-07;2.95107006077625E-08;14.697282
2496;5.28357077150864E-07;2.94815618492322E-08;14.70314048
2497;5.2868576461171E-07;2.94523146332414E-08;14.70900152
2498;5.29014656547376E-07;2.9422958720616E-08;14.71486512
2499;5.29343753084042E-07;2.93934938714802E-08;14.72073128
2500;5.2967305434997E-07;2.93639198457509E-08;14.7266
2501;5.30002560471341E-07;2.93342364025883E-08;14.73247128
2502;5.30332271577025E-07;2.93044433010032E-08;14.73834512
2503;9.72781968137431E-06;5.36645451356051E-07;14.74422152
2504;0.000019518115742303;0.0000010749648458193;14.75010048
2505;0.0000274882374944643;0.0000015114215179582;14.755982
2506;0.0000336347766182721;1.84632214995753E-06;14.76186608
2507;0.0000379543205488251;2.07997570018771E-06;14.76775272
2508;0.0000404434524715621;2.21269341158718E-06;14.77364192
2509;0.0000410987513177932;2.24478882004883E-06;14.77953368
2510;0.0000399167917603159;0.0000021765777628488;14.785428
2511;0.0000368941442089088;2.00837838707982E-06;14.79132488
2512;0.0000320273748061437;1.74051115815443E-06;14.79722432
2513;0.0000253130454226493;1.37329886826381E-06;14.80312632
2514;0.0000167477136529445;9.07066644931624E-07;14.80903088
2515;5.34637227583276E-07;2.89070434467578E-08;14.814938
2516;5.34969821884859E-07;2.88756895331284E-08;14.82084768
2517;5.35302623090731E-07;2.88442222853537E-08;14.82675992
2518;5.35635631330249E-07;2.8812641454575E-08;14.83267472
2519;5.35968846732039E-07;2.87809467913234E-08;14.83859208
2520;5.36302269424848E-07;2.87491380456538E-08;14.844512
2521;5.36635899537669E-07;2.87172149671152E-08;14.85043448
2522;5.36969737199494E-07;2.86851773047972E-08;14.85635952
2523;5.37303782540168E-07;2.86530248073443E-08;14.86228712
2524;5.37638035687341E-07;2.86207572226355E-08;14.86821728
2525;5.37972496771714E-07;2.85883742984268E-08;14.87415
2526;5.38307165922035E-07;2.85558757817075E-08;14.88008528
2527;9.87410218825823E-06;5.22873402688372E-07;14.88602312
2528;0.0000198116202473076;1.04724959492548E-06;14.89196352
2529;0.0000279015930481497;1.47227226372647E-06;14.89790648
2530;0.0000341405610183986;1.79827599738369E-06;14.903852
2531;0.0000385250602766175;2.02559778352372E-06;14.90980008
2532;0.0000410516226276954;2.15457701786739E-06;14.91575072
2533;0.0000417167755585304;0.0000021855555130577;14.92170392
2534;0.0000405170422333516;2.11887750746683E-06;14.92765968
2535;0.0000374489414893861;1.95488967406855E-06;14.933618
2536;0.0000325089878323907;0.00000169394112934;14.93957888
2537;0.0000256936914319875;1.33638344213618E-06;14.94554232
2538;0.0000169995581173708;8.82570642662265E-07;14.95150832
2539;5.42676857889538E-07;2.81227601464029E-08;14.95747688
2540;5.43014453592048E-07;2.8088616494281E-08;14.963448
2541;5.43352259310776E-07;2.80543533949619E-08;14.96942168
2542;5.43690275175567E-07;2.80199705872629E-08;14.97539792
2543;5.4402850131859E-07;2.79854678097767E-08;14.98137672
2544;5.44366937869203E-07;2.79508448002049E-08;14.98735808
2545;5.44705584959451E-07;2.79161012960515E-08;14.993342
2546;5.45044442719549E-07;2.78812370340814E-08;14.99932848
2547;5.4538351128093E-07;2.78462517506514E-08;15.00531752
2548;5.45722790774786E-07;2.78111451815829E-08;15.01130912
2549;5.46062281331696E-07;2.77759170620642E-08;15.01730328
2550;5.46401983084072E-07;2.77405671269943E-08;15.0233
2551;0.0000100225844246261;5.0787520891682E-07;15.02929928
2552;0.0000201095383389483;1.01707032039957E-06;15.03530112
2553;0.0000283211644537343;1.42964737337293E-06;15.04130552
2554;0.0000346539511732107;1.74597036870808E-06;15.04731248
2555;0.0000391043825276051;1.96640583572304E-06;15.053322
2556;0.0000416689381687199;2.09132284140751E-06;15.05933408
2557;0.0000423440933653613;2.12109299965373E-06;15.06534872
2558;0.00004112631899871;2.05609048050573E-06;15.07136592
2559;0.0000380120815578473;1.89669201946328E-06;15.07738568
2560;0.0000329978431352138;1.64327692679926E-06;15.083408
2561;0.0000260800614220594;1.29622709690659E-06;15.08943288
2562;0.0000172551897037678;8.55927017656387E-07;15.09546032
2563;5.50837384482273E-07;2.72698110998745E-08;15.10149032
2564;5.51180056794928E-07;2.7232727598888E-08;15.10752288
2565;5.51522942281169E-07;2.71955182398498E-08;15.113558
2566;5.5186604107463E-07;2.71581827491069E-08;15.11959568
2567;5.52209353307233E-07;2.71207208522383E-08;15.12563592
2568;5.52552879112491E-07;2.70831322744862E-08;15.13167872
2569;5.52896618622816E-07;2.70454167403664E-08;15.13772408
2570;5.53240571970986E-07;2.70075739739167E-08;15.143772
2571;5.5358473929039E-07;2.69696036986804E-08;15.14982248
2572;5.53929120714417E-07;2.6931505637638E-08;15.15587552
2573;5.54273716374992E-07;2.68932795130454E-08;15.16193112
2574;5.54618526407214E-07;2.6854925046971E-08;15.16798928
2575;0.0000101732994690143;4.91584887502087E-07;15.17405
2576;0.0000204119363866903;9.8429445336247E-07;15.18011328
2577;0.0000287470451823968;1.38335989035225E-06;15.18617912
2578;0.0000351750614545468;0.0000016891761917171;15.19224752
2579;0.0000396924163618747;1.90214101458047E-06;15.19831848
2580;0.0000422955366187462;0.0000020226546895891;15.204392
2581;0.0000429808444906929;2.05112023061153E-06;15.21046808
2582;0.0000417447577896276;1.98794334443432E-06;15.21654672
2583;0.0000385836898692888;1.83353244050866E-06;15.22262792
2584;0.0000334940496206962;1.58829864073348E-06;15.22871168
