t;sucrose_input_rate
4285;3.23077023749728e-10
4286;2.82081605068818e-10
4287;2.33604806197105e-10
4288;1.8867966155569e-10
4289;1.45779228386877e-10
4290;1.09514563704523e-10
4291;7.97295014059867e-11
4292;5.51077164584653e-11
4293;3.50397560189826e-11
4294;1.87669149720004e-11
4295;5.48351563359373e-12
4296;-5.19965866036156e-12
4297;-1.07060173322301e-11
4298;2.02768556135631e-11
4299;7.00906872968716e-11
4300;1.27601395172317e-10
4301;1.84393501499123e-10
4302;2.35489898051476e-10
4303;2.78505147963462e-10
4304;3.08218035237762e-10
4305;3.30985703096578e-10
4306;3.486536510104e-10
4307;3.61819843851709e-10
4308;3.71352049421978e-10
4309;2.95350687732823e-10
4310;2.54642182256337e-10
4311;2.065323837646e-10
4312;1.60528431716126e-10
4313;1.44002039322196e-10
4314;1.23966981822541e-10
4315;1.03201712014632e-10
4316;8.39116168288369e-11
4317;6.68258462302569e-11
4318;5.19622975555108e-11
4319;3.91602842014954e-11
4320;2.83267857076909e-11
4321;3.56576953537826e-11
4322;7.91206058525959e-11
4323;1.35821403701932e-10
4324;2.0081515583865e-10
4325;2.61993674869803e-10
4326;3.13798845812837e-10
4327;3.57388302723992e-10
4328;3.99300074066877e-10
4329;4.24451330214297e-10
4330;4.4660356909082e-10
4331;4.62210664180514e-10
4332;4.75734314994963e-10
4333;3.70196534175648e-10
4334;3.1465272071303e-10
4335;2.57421739569009e-10
4336;2.0569435528752e-10
4337;1.61567269385225e-10
4338;1.25317216729231e-10
4339;9.62885071021911e-11
4340;7.29459628454796e-11
4341;5.43496972982473e-11
4342;3.95203405992968e-11
4343;2.75785858348843e-11
4344;1.51870714916473e-11
4345;3.61515099444293e-11
4346;8.81239417090091e-11
4347;1.52314637026267e-10
4348;2.20297010581671e-10
4349;2.830928905147e-10
4350;3.3683543860574e-10
4351;3.80363585448857e-10
4352;4.15027036326436e-10
4353;4.25229852012046e-10
4354;4.347848263114e-10
4355;4.4197610950442e-10
4356;4.51471467153309e-10
4357;3.33401899005128e-10
4358;2.70095248129151e-10
4359;2.09124033308041e-10
4360;1.55480555320816e-10
4361;1.13495531415052e-10
4362;7.73695316514184e-11
4363;4.85155073560262e-11
4364;2.56683076949146e-11
4365;7.52525798687963e-12
4366;-6.94947976793233e-12
4367;-1.54859427800768e-11
4368;-2.49882282115797e-11
4369;2.73814179095022e-12
4370;6.24893589646027e-11
4371;1.27301889505444e-10
4372;1.92121164862542e-10
4373;2.50795546073497e-10
4374;3.00702147580477e-10
4375;3.41002886583099e-10
4376;3.73100513724956e-10
4377;3.9646699648054e-10
4378;4.10116200951569e-10
4379;4.22834629315932e-10
4380;4.32304662923529e-10
4381;3.10053443161998e-10
4382;2.4397732818364e-10
4383;1.82953574128609e-10
4384;1.30931282708244e-10
4385;8.8020744402437e-11
4386;5.37559017262357e-11
4387;2.66699393110679e-11
4388;5.14465148233893e-12
4389;-1.14450693820403e-11
4390;-2.41737441450003e-11
4391;-3.43490838535809e-11
4392;-4.22310272647551e-11
4393;-6.09321700918187e-12
4394;5.88990886795471e-11
4395;1.26749421434935e-10
4396;1.89148194357816e-10
4397;2.44568426901401e-10
4398;2.91995677988869e-10
4399;3.30852112366848e-10
4400;3.61951992280515e-10
4401;3.85351481609418e-10
4402;4.0246494651148e-10
4403;4.14733852212786e-10
4404;4.24329330476078e-10
4405;2.94834192949841e-10
4406;2.2583383902681e-10
4407;1.64859205949553e-10
4408;1.12317664588545e-10
4409;7.4363618605415e-11
4410;4.06473423949212e-11
4411;1.37983568113882e-11
